date,station,total,direction_1,direction_2,min_temp,max_temp,precipitation,cloud_cover,sunshine_hours
2018-11-24,Olympia,470.0,227.0,243.0,2.4,7.6,1.1,96,0.3
2018-11-25,Olympia,554.0,272.0,282.0,0.5,4.2,0.8,98,0.0
2018-11-26,Olympia,931.0,427.0,504.0,0.3,3.3,14.8,98,0.0
2018-11-27,Olympia,839.0,398.0,441.0,-0.6,1.6,2.3,95,0.0
2018-11-28,Olympia,1097.0,507.0,590.0,-1.8,1.3,0.0,84,0.0
2018-11-29,Olympia,1323.0,639.0,684.0,-1.7,2.4,0.0,95,5.9
2018-11-30,Olympia,1010.0,472.0,538.0,-0.3,5.2,4.1,98,0.0
2018-12-01,Olympia,616.0,311.0,305.0,3.7,9.6,0.0,96,2.4
2018-12-02,Olympia,334.0,161.0,173.0,3.5,11.9,8.1,98,0.1
2018-12-03,Olympia,1246.0,600.0,646.0,9.8,14.3,1.1,99,1.7
2018-12-04,Olympia,1169.0,524.0,645.0,3.9,10.6,2.2,84,0.4
2018-12-05,Olympia,1392.0,645.0,747.0,3.7,6.1,2.3,100,0.0
2018-12-06,Olympia,1264.0,587.0,677.0,4.0,11.5,0.0,98,1.0
2018-12-07,Olympia,1241.0,583.0,658.0,8.3,13.5,0.0,99,1.1
2018-12-08,Olympia,677.0,367.0,310.0,4.6,8.3,2.8,85,3.5
2018-12-09,Olympia,287.0,127.0,160.0,4.2,9.1,15.9,98,0.0
2018-12-10,Olympia,985.0,456.0,529.0,0.5,4.7,3.5,94,0.1
2018-12-11,Olympia,991.0,456.0,535.0,0.2,2.1,1.5,95,0.6
2018-12-12,Olympia,871.0,395.0,476.0,-0.4,1.2,0.7,98,0.0
2018-12-13,Olympia,974.0,444.0,530.0,-2.1,0.1,0.0,99,0.0
2018-12-14,Olympia,877.0,415.0,462.0,-2.6,-1.8,0.0,100,0.0
2018-12-15,Olympia,412.0,205.0,207.0,-4.7,-1.8,0.0,85,0.0
2018-12-16,Olympia,252.0,126.0,126.0,-5.4,3.1,0.8,93,0.0
2018-12-17,Olympia,903.0,417.0,486.0,-2.9,4.2,0.2,98,0.7
2018-12-18,Olympia,1103.0,507.0,596.0,-1.2,6.4,0.0,61,7.3
2018-12-19,Olympia,980.0,455.0,525.0,-2.6,4.4,1.6,100,0.0
2018-12-20,Olympia,1085.0,511.0,574.0,2.2,8.0,0.0,91,5.6
2018-12-21,Olympia,699.0,337.0,362.0,4.4,11.3,3.7,98,0.1
2018-12-22,Olympia,316.0,153.0,163.0,7.6,11.7,8.3,99,0.1
2018-12-23,Olympia,231.0,109.0,122.0,6.6,11.2,16.5,98,0.0
2018-12-24,Olympia,131.0,65.0,66.0,2.0,11.7,3.6,96,0.2
2018-12-25,Olympia,189.0,80.0,109.0,-2.1,2.2,0.0,75,0.0
2018-12-26,Olympia,294.0,149.0,145.0,-3.8,1.4,0.0,48,7.3
2018-12-27,Olympia,355.0,166.0,189.0,-5.4,2.0,0.0,94,3.5
2018-12-28,Olympia,469.0,221.0,248.0,-1.8,5.4,0.0,61,6.7
2018-12-29,Olympia,299.0,145.0,154.0,-2.5,2.3,1.8,91,0.1
2018-12-30,Olympia,207.0,98.0,109.0,0.4,3.9,2.4,98,0.0
2018-12-31,Olympia,236.0,104.0,132.0,2.1,4.6,6.7,94,0.0
2019-01-01,Olympia,230.0,113.0,117.0,2.7,5.2,1.6,99,0.0
2019-01-02,Olympia,377.0,172.0,205.0,-2.1,3.2,0.6,88,0.7
2019-01-03,Olympia,422.0,197.0,225.0,-3.1,-0.6,0.0,93,2.9
2019-01-04,Olympia,311.0,158.0,153.0,-1.7,-0.3,5.0,96,0.0
2019-01-05,Olympia,126.0,61.0,65.0,-0.9,1.0,22.1,95,0.0
2019-01-06,Olympia,196.0,108.0,88.0,0.7,1.8,4.7,95,0.0
2019-01-07,Olympia,679.0,322.0,357.0,0.7,2.1,2.0,100,0.0
2019-01-08,Olympia,729.0,350.0,379.0,0.8,4.5,3.9,96,0.5
2019-01-09,Olympia,592.0,288.0,304.0,-1.5,1.8,15.8,91,0.0
2019-01-10,Olympia,426.0,198.0,228.0,-3.5,0.1,3.7,94,0.0
2019-01-11,Olympia,370.0,190.0,180.0,-4.1,-1.0,4.6,98,0.0
2019-01-12,Olympia,174.0,81.0,93.0,-1.1,2.9,6.0,99,0.1
2019-01-13,Olympia,229.0,111.0,118.0,1.4,5.4,8.1,99,0.0
2019-01-14,Olympia,772.0,373.0,399.0,-0.1,4.7,6.1,93,0.0
2019-01-15,Olympia,687.0,317.0,370.0,-0.8,3.4,0.0,100,0.2
2019-01-16,Olympia,1087.0,506.0,581.0,-0.9,7.5,0.0,79,8.1
2019-01-17,Olympia,1084.0,506.0,578.0,1.9,8.3,1.0,96,1.9
2019-01-18,Olympia,747.0,358.0,389.0,-2.9,2.2,0.1,93,1.5
2019-01-19,Olympia,508.0,241.0,267.0,-6.0,-0.1,0.0,80,5.8
2019-01-20,Olympia,397.0,192.0,205.0,-8.0,-1.5,0.0,75,2.7
2019-01-21,Olympia,813.0,378.0,435.0,-3.5,-1.9,0.0,100,0.0
2019-01-22,Olympia,859.0,386.0,473.0,-5.1,-1.2,0.0,100,0.0
2019-01-23,Olympia,814.0,388.0,426.0,-5.0,-3.3,0.0,100,0.0
2019-01-24,Olympia,822.0,375.0,447.0,-4.4,-0.4,0.1,91,1.8
2019-01-25,Olympia,603.0,299.0,304.0,-4.7,-2.6,0.7,98,1.0
2019-01-26,Olympia,213.0,103.0,110.0,-3.1,4.7,1.2,96,0.0
2019-01-27,Olympia,388.0,217.0,171.0,2.1,7.1,0.4,99,0.0
2019-01-28,Olympia,873.0,396.0,477.0,0.2,3.7,0.3,95,1.0
2019-01-29,Olympia,961.0,470.0,491.0,-2.9,3.3,0.0,79,3.4
2019-01-30,Olympia,1011.0,470.0,541.0,-4.6,4.3,0.0,98,0.3
2019-01-31,Olympia,970.0,466.0,504.0,-3.6,4.2,0.0,50,7.0
2019-02-01,Olympia,833.0,383.0,450.0,-0.2,2.7,2.9,99,0.5
2019-02-02,Olympia,352.0,173.0,179.0,0.7,5.9,10.5,100,0.0
2019-02-03,Olympia,88.0,46.0,42.0,-1.5,1.7,20.8,98,0.0
2019-02-04,Olympia,505.0,250.0,255.0,-4.5,2.3,0.0,73,4.3
2019-02-05,Olympia,685.0,350.0,335.0,-3.9,2.5,0.0,81,5.7
2019-02-06,Olympia,621.0,300.0,321.0,-6.6,-1.2,0.0,98,5.5
2019-02-07,Olympia,625.0,307.0,318.0,-5.6,4.5,4.8,98,2.4
2019-02-08,Olympia,776.0,364.0,412.0,1.7,9.2,0.0,83,8.3
2019-02-09,Olympia,437.0,205.0,232.0,0.8,9.7,0.4,96,5.0
2019-02-10,Olympia,645.0,343.0,302.0,4.1,15.2,1.8,96,4.3
2019-02-11,Olympia,615.0,305.0,310.0,0.0,4.7,6.3,89,0.0
2019-02-12,Olympia,705.0,338.0,367.0,-0.1,3.2,0.0,94,0.1
2019-02-13,Olympia,1049.0,509.0,540.0,-0.9,8.0,0.0,60,8.5
2019-02-14,Olympia,1158.0,550.0,608.0,-1.5,11.3,0.0,54,8.7
2019-02-15,Olympia,1296.0,611.0,685.0,-1.4,12.6,0.0,14,9.9
2019-02-16,Olympia,1032.0,478.0,554.0,-2.1,15.8,0.0,23,9.8
2019-02-17,Olympia,1393.0,667.0,726.0,-1.7,17.3,0.0,26,10.2
2019-02-18,Olympia,1430.0,673.0,757.0,-1.8,14.8,0.0,0,10.2
2019-02-19,Olympia,1365.0,640.0,725.0,1.0,12.8,0.1,78,6.0
2019-02-20,Olympia,1260.0,594.0,666.0,5.0,10.0,0.0,99,1.3
2019-02-21,Olympia,1328.0,643.0,685.0,4.1,12.8,2.0,88,4.7
2019-02-22,Olympia,835.0,387.0,448.0,2.7,9.8,0.8,89,0.4
2019-02-23,Olympia,831.0,409.0,422.0,-1.7,5.7,0.0,31,9.9
2019-02-24,Olympia,712.0,346.0,366.0,-3.2,6.5,0.0,41,6.6
2019-02-25,Olympia,1421.0,665.0,756.0,-1.7,13.6,0.0,40,10.0
2019-02-26,Olympia,1538.0,700.0,838.0,-0.1,16.0,0.0,85,9.5
2019-02-27,Olympia,1750.0,823.0,927.0,2.1,17.7,0.0,25,10.5
2019-02-28,Olympia,1651.0,760.0,891.0,3.3,18.1,1.1,21,10.4
2019-03-01,Olympia,665.0,334.0,331.0,6.2,9.8,3.7,96,0.0
2019-03-02,Olympia,632.0,290.0,342.0,5.2,9.2,0.0,96,0.2
2019-03-03,Olympia,869.0,427.0,442.0,7.0,14.2,0.0,95,7.2
2019-03-04,Olympia,922.0,443.0,479.0,4.5,16.9,1.7,90,4.2
2019-03-05,Olympia,729.0,355.0,374.0,3.8,9.6,4.8,80,3.6
2019-03-06,Olympia,1203.0,571.0,632.0,2.9,13.6,0.0,94,6.2
2019-03-07,Olympia,967.0,447.0,520.0,7.2,12.6,1.0,86,3.3
2019-03-08,Olympia,980.0,471.0,509.0,5.6,10.2,0.0,83,5.0
2019-03-09,Olympia,400.0,185.0,215.0,6.1,11.4,3.5,96,0.2
2019-03-10,Olympia,242.0,131.0,111.0,4.4,14.1,3.2,84,1.5
2019-03-11,Olympia,691.0,319.0,372.0,-0.3,5.1,4.8,65,1.6
2019-03-12,Olympia,1245.0,593.0,652.0,1.4,9.6,0.0,81,7.2
2019-03-13,Olympia,1032.0,478.0,554.0,3.3,10.7,1.1,76,6.0
2019-03-14,Olympia,777.0,363.0,414.0,3.0,6.1,3.8,96,0.0
2019-03-15,Olympia,563.0,281.0,282.0,4.0,10.5,9.9,93,0.0
2019-03-16,Olympia,794.0,384.0,410.0,9.4,16.0,0.0,79,4.3
2019-03-17,Olympia,1498.0,754.0,744.0,3.2,19.3,3.8,78,9.6
2019-03-18,Olympia,1125.0,543.0,582.0,1.7,7.1,0.0,83,2.2
2019-03-19,Olympia,1524.0,719.0,805.0,0.8,7.9,0.0,64,5.6
2019-03-20,Olympia,1784.0,841.0,943.0,-1.4,9.7,0.0,15,10.3
2019-03-21,Olympia,1736.0,824.0,912.0,-1.2,12.8,0.0,35,11.8
2019-03-22,Olympia,1778.0,866.0,912.0,0.3,16.3,0.0,39,10.6
2019-03-23,Olympia,1726.0,822.0,904.0,2.6,18.7,0.0,26,11.6
2019-03-24,Olympia,2161.0,1098.0,1063.0,3.3,18.1,0.0,13,11.1
2019-03-25,Olympia,1275.0,600.0,675.0,1.8,9.8,1.4,88,4.7
2019-03-26,Olympia,1415.0,678.0,737.0,1.2,8.3,1.0,93,2.7
2019-03-27,Olympia,1035.0,490.0,545.0,1.7,7.5,0.3,99,0.1
2019-03-28,Olympia,1625.0,789.0,836.0,4.9,12.8,0.0,99,4.8
2019-03-29,Olympia,1912.0,944.0,968.0,4.0,15.2,0.0,23,10.8
2019-03-30,Olympia,2048.0,969.0,1079.0,2.7,18.3,0.0,50,11.9
2019-03-31,Olympia,2388.0,1265.0,1123.0,3.4,18.4,0.0,6,11.7
2019-04-01,Olympia,2073.0,996.0,1077.0,5.3,15.9,0.0,21,11.3
2019-04-02,Olympia,2324.0,1108.0,1216.0,3.9,21.3,0.0,95,9.2
2019-04-03,Olympia,2315.0,1149.0,1166.0,4.8,20.9,0.0,84,6.5
2019-04-04,Olympia,1730.0,808.0,922.0,2.9,12.2,0.0,84,5.8
2019-04-05,Olympia,1306.0,622.0,684.0,3.3,9.3,0.0,79,1.0
2019-04-06,Olympia,1585.0,771.0,814.0,5.2,16.8,0.0,79,8.4
2019-04-07,Olympia,2027.0,1067.0,960.0,5.0,16.5,0.0,79,9.1
2019-04-08,Olympia,1430.0,692.0,738.0,8.2,11.5,0.9,99,0.0
2019-04-09,Olympia,1786.0,840.0,946.0,8.5,16.6,0.0,95,3.2
2019-04-10,Olympia,1625.0,768.0,857.0,8.0,12.0,1.1,96,0.0
2019-04-11,Olympia,1628.0,796.0,832.0,4.6,10.9,0.0,99,0.7
2019-04-12,Olympia,1500.0,719.0,781.0,2.4,8.5,0.0,100,0.0
2019-04-13,Olympia,1362.0,714.0,648.0,2.6,11.1,0.0,98,5.8
2019-04-14,Olympia,932.0,461.0,471.0,3.2,9.7,0.0,99,2.8
2019-04-15,Olympia,1853.0,892.0,961.0,5.0,14.8,0.0,46,7.7
2019-04-16,Olympia,2335.0,1117.0,1218.0,2.5,18.7,0.0,50,10.3
2019-04-17,Olympia,2375.0,1144.0,1231.0,7.0,19.0,0.0,71,13.2
2019-04-18,Olympia,1993.0,949.0,1044.0,4.9,20.5,0.0,16,13.1
2019-04-19,Olympia,1878.0,938.0,940.0,5.5,22.3,0.0,0,13.5
2019-04-20,Olympia,1387.0,678.0,709.0,5.9,22.4,0.0,0,13.6
2019-04-21,Olympia,1935.0,1018.0,917.0,4.6,23.2,0.0,0,13.6
2019-04-22,Olympia,2032.0,1004.0,1028.0,6.5,23.8,0.0,78,12.4
2019-04-23,Olympia,2319.0,1124.0,1195.0,9.8,23.6,0.0,91,4.4
2019-04-24,Olympia,3089.0,1464.0,1625.0,10.5,28.1,0.0,74,8.8
2019-04-25,Olympia,3070.0,1488.0,1582.0,9.8,26.4,0.0,61,10.5
2019-04-26,Olympia,1324.0,647.0,677.0,6.3,17.1,4.0,81,2.6
2019-04-27,Olympia,789.0,387.0,402.0,5.6,15.0,4.7,94,4.0
2019-04-28,Olympia,1259.0,669.0,590.0,3.9,11.0,0.0,95,5.2
2019-04-29,Olympia,1297.0,618.0,679.0,4.8,9.7,9.1,98,0.0
2019-04-30,Olympia,1284.0,607.0,677.0,5.8,13.0,1.2,93,1.7
2019-05-01,Olympia,3129.0,1514.0,1615.0,4.7,18.9,0.0,10,13.3
2019-05-02,Olympia,2700.0,1281.0,1419.0,7.4,21.0,10.6,48,12.1
2019-05-03,Olympia,1042.0,527.0,515.0,7.3,11.0,4.7,99,0.1
2019-05-04,Olympia,977.0,486.0,491.0,2.5,14.4,3.2,73,4.5
2019-05-05,Olympia,1101.0,454.0,647.0,2.1,8.1,0.1,98,1.3
2019-05-06,Olympia,1855.0,895.0,960.0,2.8,9.6,0.0,98,3.0
2019-05-07,Olympia,2591.0,1271.0,1320.0,2.2,14.5,0.0,56,11.7
2019-05-08,Olympia,2515.0,1199.0,1316.0,5.8,17.4,2.1,98,1.4
2019-05-09,Olympia,2278.0,1123.0,1155.0,7.1,18.0,0.1,79,8.0
2019-05-10,Olympia,1904.0,933.0,971.0,8.3,16.5,1.2,80,6.1
2019-05-11,Olympia,546.0,266.0,280.0,7.4,16.5,12.3,98,0.7
2019-05-12,Olympia,278.0,145.0,133.0,4.5,7.8,12.0,94,0.0
2019-05-13,Olympia,2365.0,1166.0,1199.0,5.5,14.4,0.0,81,5.5
2019-05-14,Olympia,2295.0,1089.0,1206.0,3.2,13.1,0.5,61,9.6
2019-05-15,Olympia,2013.0,963.0,1050.0,4.4,9.5,0.0,99,0.1
2019-05-16,Olympia,2074.0,998.0,1076.0,4.5,12.1,0.0,94,0.5
2019-05-17,Olympia,2652.0,1286.0,1366.0,5.5,20.4,0.0,35,10.6
2019-05-18,Olympia,2627.0,1252.0,1375.0,7.6,21.2,0.0,48,10.8
2019-05-19,Olympia,3185.0,1517.0,1668.0,8.5,23.1,18.8,79,10.7
2019-05-20,Olympia,816.0,404.0,412.0,11.3,14.6,71.2,96,0.0
2019-05-21,Olympia,716.0,349.0,367.0,10.5,12.3,21.2,94,0.0
2019-05-22,Olympia,1733.0,846.0,887.0,8.8,14.7,0.0,93,0.3
2019-05-23,Olympia,3013.0,1469.0,1544.0,7.6,19.1,0.0,65,13.0
2019-05-24,Olympia,6528.0,4354.0,2174.0,6.3,22.3,0.0,51,13.8
2019-05-25,Olympia,7150.0,5393.0,1757.0,10.5,21.5,1.0,94,7.7
2019-05-26,Olympia,7203.0,5247.0,1956.0,12.1,21.9,0.0,65,7.6
2019-05-27,Olympia,2389.0,1159.0,1230.0,11.2,20.8,15.8,74,5.2
2019-05-28,Olympia,1035.0,518.0,517.0,9.5,14.1,16.4,96,0.0
2019-05-29,Olympia,1719.0,823.0,896.0,9.4,15.5,0.3,100,1.7
2019-05-30,Olympia,2316.0,1110.0,1206.0,8.6,19.5,0.0,63,8.6
2019-05-31,Olympia,2099.0,1035.0,1064.0,11.7,21.1,0.0,85,2.6
2019-06-01,Olympia,2383.0,1191.0,1192.0,9.7,25.1,0.0,51,14.7
2019-06-02,Olympia,3026.0,1484.0,1542.0,12.4,28.1,0.0,51,15.3
2019-06-03,Olympia,3423.0,1680.0,1743.0,12.8,29.8,0.3,19,13.8
2019-06-04,Olympia,3721.0,1822.0,1899.0,14.4,29.4,0.0,14,14.6
2019-06-05,Olympia,3968.0,1956.0,2012.0,14.3,29.7,0.0,4,14.6
2019-06-06,Olympia,2574.0,1269.0,1305.0,12.4,21.4,0.0,81,1.9
2019-06-07,Olympia,3347.0,1626.0,1721.0,10.6,28.1,0.0,19,14.6
2019-06-08,Olympia,3179.0,1708.0,1471.0,14.5,22.3,0.0,71,7.5
2019-06-09,Olympia,3844.0,2030.0,1814.0,10.7,26.6,0.5,69,9.9
2019-06-10,Olympia,2344.0,1141.0,1203.0,14.7,26.8,18.8,79,6.6
2019-06-11,Olympia,1893.0,902.0,991.0,13.0,23.3,0.0,95,3.2
2019-06-12,Olympia,2533.0,1238.0,1295.0,12.8,20.0,0.0,88,1.8
2019-06-13,Olympia,3161.0,1533.0,1628.0,12.1,24.6,0.0,24,14.2
2019-06-14,Olympia,2938.0,1439.0,1499.0,11.0,25.0,0.0,38,11.0
2019-06-15,Olympia,2388.0,1199.0,1189.0,14.1,26.3,0.0,69,7.8
2019-06-16,Olympia,1701.0,848.0,853.0,13.8,22.2,0.0,78,2.1
2019-06-17,Olympia,3386.0,1674.0,1712.0,12.3,26.0,0.0,45,13.8
2019-06-18,Olympia,3912.0,1855.0,2057.0,14.0,28.9,0.0,35,14.1
2019-06-19,Olympia,3581.0,1820.0,1761.0,17.2,30.7,1.5,45,11.9
2019-06-20,Olympia,1449.0,654.0,795.0,15.0,25.1,18.2,81,3.0
2019-06-21,Olympia,1833.0,913.0,920.0,14.2,25.3,8.4,86,7.6
2019-06-22,Olympia,1472.0,715.0,757.0,14.7,24.6,14.2,98,4.2
2019-06-23,Olympia,2368.0,1174.0,1194.0,15.5,23.6,0.1,79,4.3
2019-06-24,Olympia,5524.0,2870.0,2654.0,16.2,28.8,0.0,23,14.9
2019-06-25,Olympia,4119.0,1973.0,2146.0,15.7,32.6,0.0,38,14.8
2019-06-26,Olympia,4147.0,2020.0,2127.0,18.2,34.5,0.0,26,14.7
2019-06-27,Olympia,4097.0,2027.0,2070.0,19.1,32.8,0.0,6,14.2
2019-06-28,Olympia,4408.0,2190.0,2218.0,15.2,28.7,0.0,0,15.6
2019-06-29,Olympia,4186.0,2176.0,2010.0,14.8,30.0,0.0,0,15.6
2019-06-30,Olympia,3720.0,1815.0,1905.0,15.2,35.2,0.0,13,15.3
2019-07-01,Olympia,2704.0,1338.0,1366.0,18.8,32.9,5.9,83,5.8
2019-07-02,Olympia,3844.0,1856.0,1988.0,16.3,25.7,0.0,78,7.5
2019-07-03,Olympia,4696.0,2318.0,2378.0,14.7,25.0,0.0,64,13.5
2019-07-04,Olympia,4669.0,2283.0,2386.0,12.6,26.9,0.0,14,15.3
2019-07-05,Olympia,5374.0,2897.0,2477.0,13.7,28.6,0.0,80,13.2
2019-07-06,Olympia,3597.0,1743.0,1854.0,17.2,31.6,0.4,64,9.6
2019-07-07,Olympia,2008.0,928.0,1080.0,14.4,23.5,13.0,94,3.5
2019-07-08,Olympia,2699.0,1350.0,1349.0,13.1,18.9,0.9,98,0.8
2019-07-09,Olympia,5434.0,2619.0,2815.0,12.4,20.8,0.0,79,8.3
2019-07-10,Olympia,5316.0,2634.0,2682.0,11.0,22.3,0.0,64,14.1
2019-07-11,Olympia,2640.0,1293.0,1347.0,13.5,22.2,4.1,91,2.0
2019-07-12,Olympia,2381.0,1158.0,1223.0,13.9,21.2,6.9,98,4.0
2019-07-13,Olympia,1113.0,589.0,524.0,13.2,18.5,12.4,94,1.6
2019-07-14,Olympia,2387.0,1187.0,1200.0,12.6,21.4,0.6,73,3.5
2019-07-15,Olympia,4102.0,2065.0,2037.0,12.8,24.2,0.0,61,6.4
2019-07-16,Olympia,7511.0,3752.0,3759.0,12.8,25.0,0.0,36,12.3
2019-07-17,Olympia,4951.0,2466.0,2485.0,13.3,27.6,0.0,81,12.9
2019-07-18,Olympia,4667.0,2279.0,2388.0,15.3,27.8,0.2,84,11.0
2019-07-19,Olympia,3683.0,1825.0,1858.0,16.2,27.9,0.0,100,6.7
2019-07-20,Olympia,630.0,309.0,321.0,15.2,32.3,3.4,94,13.2
2019-07-21,Olympia,2462.0,1249.0,1213.0,17.5,25.9,16.2,85,4.8
2019-07-22,Olympia,3580.0,1861.0,1719.0,16.3,30.0,0.0,64,13.2
2019-07-23,Olympia,3761.0,1831.0,1930.0,16.3,31.6,0.0,26,14.9
2019-07-24,Olympia,3948.0,1982.0,1966.0,17.6,34.5,0.0,3,14.7
2019-07-25,Olympia,3765.0,1825.0,1940.0,20.0,34.8,0.0,78,14.4
2019-07-26,Olympia,4838.0,2615.0,2223.0,19.8,35.3,0.1,66,13.3
2019-07-27,Olympia,2745.0,1494.0,1251.0,18.8,26.5,2.2,89,4.8
2019-07-28,Olympia,1385.0,675.0,710.0,16.9,22.7,49.2,94,0.0
2019-07-29,Olympia,1822.0,904.0,918.0,15.2,19.8,1.2,98,0.3
2019-07-30,Olympia,3988.0,1964.0,2024.0,16.1,27.2,2.8,56,7.3
2019-07-31,Olympia,2173.0,1060.0,1113.0,15.3,19.9,4.6,85,0.4
2019-08-01,Olympia,5202.0,2674.0,2528.0,13.4,25.2,0.0,55,9.5
2019-08-02,Olympia,3143.0,1498.0,1645.0,15.8,25.1,2.0,89,7.9
2019-08-03,Olympia,1983.0,963.0,1020.0,14.3,22.5,1.1,76,4.9
2019-08-04,Olympia,3746.0,1906.0,1840.0,13.9,26.2,0.0,36,12.3
2019-08-05,Olympia,3655.0,1765.0,1890.0,15.5,28.9,0.0,96,6.0
2019-08-06,Olympia,3059.0,1521.0,1538.0,19.1,28.3,0.0,91,7.1
2019-08-07,Olympia,1942.0,976.0,966.0,15.9,25.8,6.5,95,2.2
2019-08-08,Olympia,3609.0,1768.0,1841.0,15.0,26.6,0.0,74,9.5
2019-08-09,Olympia,3665.0,1847.0,1818.0,13.9,32.8,0.8,61,13.6
2019-08-10,Olympia,1956.0,888.0,1068.0,18.4,24.2,4.4,90,2.0
2019-08-11,Olympia,3230.0,1587.0,1643.0,16.3,28.3,1.9,40,13.2
2019-08-12,Olympia,832.0,410.0,422.0,13.9,18.3,24.2,98,0.7
2019-08-13,Olympia,2056.0,995.0,1061.0,13.2,20.4,7.1,96,3.0
2019-08-14,Olympia,3966.0,2158.0,1808.0,12.3,21.6,0.0,34,11.7
2019-08-15,Olympia,1540.0,699.0,841.0,9.8,21.3,2.4,73,6.5
2019-08-16,Olympia,2284.0,1139.0,1145.0,14.1,23.1,0.0,68,11.7
2019-08-17,Olympia,2678.0,1329.0,1349.0,12.7,26.5,0.0,99,5.1
2019-08-18,Olympia,2874.0,1411.0,1463.0,18.2,33.2,9.7,38,12.3
2019-08-19,Olympia,1460.0,704.0,756.0,16.1,24.3,22.0,99,2.3
2019-08-20,Olympia,953.0,466.0,487.0,12.7,19.3,18.4,96,0.0
2019-08-21,Olympia,1921.0,952.0,969.0,12.7,19.4,0.0,96,2.6
2019-08-22,Olympia,2214.0,1098.0,1116.0,13.0,20.0,0.0,85,4.0
2019-08-23,Olympia,2971.0,1658.0,1313.0,11.4,22.3,0.0,78,1.8
2019-08-24,Olympia,2192.0,1033.0,1159.0,15.0,27.7,0.0,53,12.4
2019-08-25,Olympia,2079.0,1043.0,1036.0,17.2,28.3,0.0,83,8.3
2019-08-26,Olympia,2034.0,991.0,1043.0,16.1,27.6,46.1,58,8.0
2019-08-27,Olympia,2804.0,1421.0,1383.0,16.3,29.8,0.0,40,11.8
2019-08-28,Olympia,2727.0,1334.0,1393.0,16.9,30.1,4.4,74,9.8
2019-08-29,Olympia,2197.0,1068.0,1129.0,18.1,26.2,0.0,85,4.0
2019-08-30,Olympia,2623.0,1292.0,1331.0,15.4,27.8,0.0,53,12.0
2019-08-31,Olympia,2019.0,985.0,1034.0,15.8,29.7,0.0,20,12.1
2019-09-01,Olympia,2409.0,1193.0,1216.0,17.7,27.0,1.7,66,10.0
2019-09-02,Olympia,1054.0,509.0,545.0,11.5,17.9,2.4,85,0.0
2019-09-03,Olympia,2902.0,1427.0,1475.0,9.2,22.3,0.0,23,12.2
2019-09-04,Olympia,2993.0,1465.0,1528.0,9.5,25.8,0.0,0,12.9
2019-09-05,Olympia,1360.0,681.0,679.0,11.0,16.9,6.4,83,1.4
2019-09-06,Olympia,1690.0,805.0,885.0,10.6,15.0,2.7,99,0.1
2019-09-07,Olympia,968.0,486.0,482.0,9.4,15.9,3.4,98,0.0
2019-09-08,Olympia,394.0,199.0,195.0,8.2,11.4,25.4,98,0.0
2019-09-09,Olympia,1374.0,674.0,700.0,7.4,13.1,1.0,83,1.0
2019-09-10,Olympia,2645.0,1308.0,1337.0,5.7,19.4,0.0,80,11.8
2019-09-11,Olympia,2637.0,1296.0,1341.0,10.0,21.1,0.0,68,7.5
2019-09-12,Olympia,2759.0,1360.0,1399.0,12.7,23.6,0.0,50,9.1
2019-09-13,Olympia,2810.0,1383.0,1427.0,11.5,25.1,0.0,25,12.0
2019-09-14,Olympia,2123.0,1050.0,1073.0,13.5,23.8,0.0,59,9.0
2019-09-15,Olympia,3933.0,1946.0,1987.0,11.4,26.5,0.0,13,11.2
2019-09-16,Olympia,2770.0,1351.0,1419.0,14.3,26.9,0.1,75,7.5
2019-09-17,Olympia,2516.0,1240.0,1276.0,11.1,20.8,0.0,63,6.0
2019-09-18,Olympia,2697.0,1302.0,1395.0,6.7,17.4,0.0,11,11.7
2019-09-19,Olympia,2382.0,1168.0,1214.0,5.4,16.5,0.0,40,10.9
2019-09-20,Olympia,2270.0,1118.0,1152.0,3.4,16.5,0.0,79,10.7
2019-09-21,Olympia,2064.0,977.0,1087.0,4.8,21.0,0.0,5,12.0
2019-09-22,Olympia,1981.0,964.0,1017.0,7.8,19.6,0.0,94,1.4
2019-09-23,Olympia,1042.0,511.0,531.0,11.4,15.5,9.6,98,0.0
2019-09-24,Olympia,2218.0,1091.0,1127.0,10.3,19.3,0.2,83,5.7
2019-09-25,Olympia,1942.0,957.0,985.0,12.8,19.6,0.6,98,3.9
2019-09-26,Olympia,1783.0,867.0,916.0,12.6,17.9,0.3,96,1.9
2019-09-27,Olympia,2062.0,1005.0,1057.0,13.7,22.8,12.3,98,5.1
2019-09-28,Olympia,1104.0,553.0,551.0,12.4,18.1,0.0,95,4.7
2019-09-29,Olympia,2062.0,1015.0,1047.0,11.2,23.6,0.1,50,10.4
2019-09-30,Olympia,1921.0,910.0,1011.0,9.9,19.1,0.0,78,6.7
2019-10-01,Olympia,2600.0,1274.0,1326.0,9.6,24.1,3.0,46,9.4
2019-10-02,Olympia,1087.0,522.0,565.0,5.9,15.7,28.7,98,0.5
2019-10-03,Olympia,1196.0,586.0,610.0,5.3,12.0,0.0,53,6.9
2019-10-04,Olympia,1018.0,507.0,511.0,4.5,12.6,1.0,99,0.6
2019-10-05,Olympia,466.0,221.0,245.0,5.0,11.6,3.7,95,0.4
2019-10-06,Olympia,794.0,397.0,397.0,4.2,11.9,13.6,91,0.5
2019-10-07,Olympia,1110.0,544.0,566.0,6.6,10.7,2.5,91,0.2
2019-10-08,Olympia,1941.0,960.0,981.0,7.5,17.9,6.3,98,0.7
